2024-06-04 18:09:51,693 DEBUG   HandlerThread:11686 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-99-generic-x86_64-with-glibc2.17', 'python': '3.8.10', 'heartbeatAt': '2024-06-04T10:09:51.674912', 'startedAt': '2024-06-04T10:09:50.037981', 'docker': None, 'cuda': None, 'args': ('--model_name_or_path', './checkpoints/vicuna-7b-v1.5-16k', '--version', 'v1', '--data_path', './data/discharge/st_gpt.json', '--st_content', './TAXI.json', '--st_data_path', './data/discharge/st_data.pkl', '--st_tower', 'ST_Encoder', '--tune_st_mlp_adapter', 'True', '--st_select_layer', '-2', '--use_st_start_end', '--fp16', 'True', '--output_dir', './checkpoints/UrbanGPT', '--num_train_epochs', '3', '--per_device_train_batch_size', '4', '--per_device_eval_batch_size', '4', '--gradient_accumulation_steps', '4', '--evaluation_strategy', 'no', '--save_strategy', 'steps', '--save_steps', '4800', '--save_total_limit', '1', '--learning_rate', '2e-3', '--weight_decay', '0.', '--warmup_ratio', '0.03', '--lr_scheduler_type', 'cosine', '--logging_steps', '1', '--tf32', 'False', '--model_max_length', '2048', '--gradient_checkpointing', 'True', '--lazy_preprocess', 'True', '--report_to', 'wandb'), 'state': 'running', 'program': 'urbangpt/train/train_mem.py', 'codePathLocal': 'urbangpt/train/train_mem.py', 'codePath': 'urbangpt/train/train_mem.py', 'git': {'remote': 'https://github.com/TobyYang7/STllama.git', 'commit': '8448b7de864dfbd0a2e72588f50828d5093a4b50'}, 'email': 'tobyyang7@foxmail.com', 'root': '/root/autodl-tmp/STllama', 'host': 'autodl-container-7bda11a2fa-d300d1c6', 'username': 'root', 'executable': '/root/miniconda3/bin/python', 'cpu_count': 40, 'cpu_count_logical': 80, 'cpu_freq': {'current': 3000.0279999999975, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}, {'current': 3000.028, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 30.0, 'used': 22.363609313964844}}, 'gpu': 'Tesla V100S-PCIE-32GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'Tesla V100S-PCIE-32GB', 'memory_total': 34359738368}], 'memory': {'total': 629.8885612487793}}
2024-06-04 18:09:51,694 INFO    HandlerThread:11686 [system_monitor.py:probe():224] Finished collecting system info
2024-06-04 18:09:51,694 INFO    HandlerThread:11686 [system_monitor.py:probe():227] Publishing system info
2024-06-04 18:09:51,694 DEBUG   HandlerThread:11686 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-04 18:09:51,832 INFO    Thread-12 :11686 [dir_watcher.py:_on_file_created():271] file/dir created: /root/autodl-tmp/STllama/wandb/run-20240604_180950-uldcxyhm/files/conda-environment.yaml
2024-06-04 18:09:52,212 DEBUG   HandlerThread:11686 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-04 18:09:52,214 INFO    HandlerThread:11686 [system_monitor.py:probe():229] Finished publishing system info
2024-06-04 18:09:52,219 DEBUG   SenderThread:11686 [sender.py:send():378] send: files
2024-06-04 18:09:52,219 INFO    SenderThread:11686 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-04 18:09:52,377 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: python_packages
2024-06-04 18:09:52,377 DEBUG   SenderThread:11686 [sender.py:send_request():405] send_request: python_packages
2024-06-04 18:09:52,378 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: stop_status
2024-06-04 18:09:52,379 DEBUG   SenderThread:11686 [sender.py:send_request():405] send_request: stop_status
2024-06-04 18:09:52,795 DEBUG   SenderThread:11686 [sender.py:send():378] send: telemetry
2024-06-04 18:09:52,795 DEBUG   SenderThread:11686 [sender.py:send():378] send: config
2024-06-04 18:09:52,796 DEBUG   SenderThread:11686 [sender.py:send():378] send: metric
2024-06-04 18:09:52,796 DEBUG   SenderThread:11686 [sender.py:send():378] send: telemetry
2024-06-04 18:09:52,796 DEBUG   SenderThread:11686 [sender.py:send():378] send: telemetry
2024-06-04 18:09:52,796 DEBUG   SenderThread:11686 [sender.py:send():378] send: metric
2024-06-04 18:09:52,796 WARNING SenderThread:11686 [sender.py:send_metric():1340] Seen metric with glob (shouldn't happen)
2024-06-04 18:09:52,820 ERROR   wandb-upload_0:11686 [internal_api.py:upload_file():2738] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/toby-yang/huggingface/uldcxyhm/wandb-metadata.json?Expires=1717582192&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=Xo24BWVCuDpKr1TJTu4ro7h1c4BcraKQFKPu7t4L5JeZMkyLLX1oiciireraGN2miVoVzPvb5LbC9rIutLQ2MULMNnIKucJSDmgUyHpyV51VC2cokS2O8HG4QaQ%2F%2FUdNtW1IdehQHrwHBkWAWuL6BkwM01axf3aSpmGx%2F74rzFibymL1LQ%2Fg7npoMGvm1qdPECGDe7cCvccQRV0SENt5WO5oVYri3g%2FkOnnwGs991KRdQ1o20myjJuEoYbv9N9OQvOYoJp9HUgo8cjGZ5uX4ZC4q5vKYA1%2FCDo7sPvQOC9vtWWCK%2FmIRTS5QM%2BcD7Y9Z2mU3Nv8Mb35WRyOWVjX5cg%3D%3D: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-04 18:09:52,820 ERROR   wandb-upload_0:11686 [internal_api.py:upload_file():2740] upload_file request headers: {'User-Agent': 'python-requests/2.28.2', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '10734'}
2024-06-04 18:09:52,821 ERROR   wandb-upload_0:11686 [internal_api.py:upload_file():2742] upload_file response body: 
2024-06-04 18:09:52,832 INFO    Thread-12 :11686 [dir_watcher.py:_on_file_created():271] file/dir created: /root/autodl-tmp/STllama/wandb/run-20240604_180950-uldcxyhm/files/output.log
2024-06-04 18:09:52,832 INFO    Thread-12 :11686 [dir_watcher.py:_on_file_created():271] file/dir created: /root/autodl-tmp/STllama/wandb/run-20240604_180950-uldcxyhm/files/requirements.txt
2024-06-04 18:09:52,832 INFO    Thread-12 :11686 [dir_watcher.py:_on_file_created():271] file/dir created: /root/autodl-tmp/STllama/wandb/run-20240604_180950-uldcxyhm/files/wandb-metadata.json
2024-06-04 18:09:53,637 DEBUG   SenderThread:11686 [sender.py:send():378] send: exit
2024-06-04 18:09:53,637 INFO    SenderThread:11686 [sender.py:send_exit():585] handling exit code: 1
2024-06-04 18:09:53,637 INFO    SenderThread:11686 [sender.py:send_exit():587] handling runtime: 1
2024-06-04 18:09:53,640 INFO    SenderThread:11686 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-04 18:09:53,640 INFO    SenderThread:11686 [sender.py:send_exit():593] send defer
2024-06-04 18:09:53,640 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: defer
2024-06-04 18:09:53,640 INFO    HandlerThread:11686 [handler.py:handle_request_defer():184] handle defer: 0
2024-06-04 18:09:53,641 DEBUG   SenderThread:11686 [sender.py:send_request():405] send_request: defer
2024-06-04 18:09:53,641 INFO    SenderThread:11686 [sender.py:send_request_defer():609] handle sender defer: 0
2024-06-04 18:09:53,641 INFO    SenderThread:11686 [sender.py:transition_state():613] send defer: 1
2024-06-04 18:09:53,641 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: defer
2024-06-04 18:09:53,641 INFO    HandlerThread:11686 [handler.py:handle_request_defer():184] handle defer: 1
2024-06-04 18:09:53,641 DEBUG   SenderThread:11686 [sender.py:send_request():405] send_request: defer
2024-06-04 18:09:53,641 INFO    SenderThread:11686 [sender.py:send_request_defer():609] handle sender defer: 1
2024-06-04 18:09:53,641 INFO    SenderThread:11686 [sender.py:transition_state():613] send defer: 2
2024-06-04 18:09:53,642 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: defer
2024-06-04 18:09:53,642 INFO    HandlerThread:11686 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-04 18:09:53,642 INFO    HandlerThread:11686 [system_monitor.py:finish():203] Stopping system monitor
2024-06-04 18:09:53,642 DEBUG   SystemMonitor:11686 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-04 18:09:53,642 DEBUG   SystemMonitor:11686 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-04 18:09:53,642 DEBUG   SystemMonitor:11686 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-04 18:09:53,643 INFO    HandlerThread:11686 [interfaces.py:finish():200] Joined cpu monitor
2024-06-04 18:09:53,644 INFO    HandlerThread:11686 [interfaces.py:finish():200] Joined disk monitor
2024-06-04 18:09:53,667 INFO    HandlerThread:11686 [interfaces.py:finish():200] Joined gpu monitor
2024-06-04 18:09:53,667 INFO    HandlerThread:11686 [interfaces.py:finish():200] Joined memory monitor
2024-06-04 18:09:53,667 INFO    HandlerThread:11686 [interfaces.py:finish():200] Joined network monitor
2024-06-04 18:09:53,668 DEBUG   SenderThread:11686 [sender.py:send_request():405] send_request: defer
2024-06-04 18:09:53,668 INFO    SenderThread:11686 [sender.py:send_request_defer():609] handle sender defer: 2
2024-06-04 18:09:53,668 INFO    SenderThread:11686 [sender.py:transition_state():613] send defer: 3
2024-06-04 18:09:53,668 DEBUG   SenderThread:11686 [sender.py:send():378] send: stats
2024-06-04 18:09:53,669 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: defer
2024-06-04 18:09:53,669 INFO    HandlerThread:11686 [handler.py:handle_request_defer():184] handle defer: 3
2024-06-04 18:09:53,669 DEBUG   SenderThread:11686 [sender.py:send_request():405] send_request: defer
2024-06-04 18:09:53,669 INFO    SenderThread:11686 [sender.py:send_request_defer():609] handle sender defer: 3
2024-06-04 18:09:53,669 INFO    SenderThread:11686 [sender.py:transition_state():613] send defer: 4
2024-06-04 18:09:53,669 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: defer
2024-06-04 18:09:53,669 INFO    HandlerThread:11686 [handler.py:handle_request_defer():184] handle defer: 4
2024-06-04 18:09:53,670 DEBUG   SenderThread:11686 [sender.py:send_request():405] send_request: defer
2024-06-04 18:09:53,670 INFO    SenderThread:11686 [sender.py:send_request_defer():609] handle sender defer: 4
2024-06-04 18:09:53,670 INFO    SenderThread:11686 [sender.py:transition_state():613] send defer: 5
2024-06-04 18:09:53,670 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: defer
2024-06-04 18:09:53,670 INFO    HandlerThread:11686 [handler.py:handle_request_defer():184] handle defer: 5
2024-06-04 18:09:53,670 DEBUG   SenderThread:11686 [sender.py:send():378] send: summary
2024-06-04 18:09:53,672 INFO    SenderThread:11686 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-04 18:09:53,672 DEBUG   SenderThread:11686 [sender.py:send_request():405] send_request: defer
2024-06-04 18:09:53,672 INFO    SenderThread:11686 [sender.py:send_request_defer():609] handle sender defer: 5
2024-06-04 18:09:53,672 INFO    SenderThread:11686 [sender.py:transition_state():613] send defer: 6
2024-06-04 18:09:53,672 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: defer
2024-06-04 18:09:53,672 INFO    HandlerThread:11686 [handler.py:handle_request_defer():184] handle defer: 6
2024-06-04 18:09:53,673 DEBUG   SenderThread:11686 [sender.py:send_request():405] send_request: defer
2024-06-04 18:09:53,673 INFO    SenderThread:11686 [sender.py:send_request_defer():609] handle sender defer: 6
2024-06-04 18:09:53,677 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: status_report
2024-06-04 18:09:53,832 INFO    Thread-12 :11686 [dir_watcher.py:_on_file_created():271] file/dir created: /root/autodl-tmp/STllama/wandb/run-20240604_180950-uldcxyhm/files/wandb-summary.json
2024-06-04 18:09:53,986 INFO    SenderThread:11686 [sender.py:transition_state():613] send defer: 7
2024-06-04 18:09:53,986 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: defer
2024-06-04 18:09:53,987 INFO    HandlerThread:11686 [handler.py:handle_request_defer():184] handle defer: 7
2024-06-04 18:09:53,987 DEBUG   SenderThread:11686 [sender.py:send_request():405] send_request: defer
2024-06-04 18:09:53,987 INFO    SenderThread:11686 [sender.py:send_request_defer():609] handle sender defer: 7
2024-06-04 18:09:54,085 ERROR   wandb-upload_0:11686 [internal_api.py:upload_file():2738] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/toby-yang/huggingface/uldcxyhm/wandb-metadata.json?Expires=1717582192&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=Xo24BWVCuDpKr1TJTu4ro7h1c4BcraKQFKPu7t4L5JeZMkyLLX1oiciireraGN2miVoVzPvb5LbC9rIutLQ2MULMNnIKucJSDmgUyHpyV51VC2cokS2O8HG4QaQ%2F%2FUdNtW1IdehQHrwHBkWAWuL6BkwM01axf3aSpmGx%2F74rzFibymL1LQ%2Fg7npoMGvm1qdPECGDe7cCvccQRV0SENt5WO5oVYri3g%2FkOnnwGs991KRdQ1o20myjJuEoYbv9N9OQvOYoJp9HUgo8cjGZ5uX4ZC4q5vKYA1%2FCDo7sPvQOC9vtWWCK%2FmIRTS5QM%2BcD7Y9Z2mU3Nv8Mb35WRyOWVjX5cg%3D%3D: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-04 18:09:54,085 ERROR   wandb-upload_0:11686 [internal_api.py:upload_file():2740] upload_file request headers: {'User-Agent': 'python-requests/2.28.2', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '10734'}
2024-06-04 18:09:54,085 ERROR   wandb-upload_0:11686 [internal_api.py:upload_file():2742] upload_file response body: 
2024-06-04 18:09:54,636 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-04 18:09:54,803 INFO    SenderThread:11686 [sender.py:transition_state():613] send defer: 8
2024-06-04 18:09:54,803 DEBUG   SenderThread:11686 [sender.py:send_request():405] send_request: poll_exit
2024-06-04 18:09:54,804 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: defer
2024-06-04 18:09:54,804 INFO    HandlerThread:11686 [handler.py:handle_request_defer():184] handle defer: 8
2024-06-04 18:09:54,804 DEBUG   SenderThread:11686 [sender.py:send_request():405] send_request: defer
2024-06-04 18:09:54,804 INFO    SenderThread:11686 [sender.py:send_request_defer():609] handle sender defer: 8
2024-06-04 18:09:54,804 INFO    SenderThread:11686 [job_builder.py:build():432] Attempting to build job artifact
2024-06-04 18:09:54,806 INFO    SenderThread:11686 [job_builder.py:_get_source_type():565] is repo sourced job
2024-06-04 18:09:54,834 INFO    Thread-12 :11686 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/STllama/wandb/run-20240604_180950-uldcxyhm/files/config.yaml
2024-06-04 18:09:54,835 INFO    Thread-12 :11686 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/autodl-tmp/STllama/wandb/run-20240604_180950-uldcxyhm/files/output.log
2024-06-04 18:09:54,836 INFO    SenderThread:11686 [job_builder.py:build():541] adding wandb-job metadata file
2024-06-04 18:09:54,843 INFO    SenderThread:11686 [sender.py:transition_state():613] send defer: 9
2024-06-04 18:09:54,843 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: defer
2024-06-04 18:09:54,843 INFO    HandlerThread:11686 [handler.py:handle_request_defer():184] handle defer: 9
2024-06-04 18:09:54,843 DEBUG   SenderThread:11686 [sender.py:send():378] send: artifact
2024-06-04 18:09:55,638 DEBUG   HandlerThread:11686 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-04 18:09:56,370 INFO    wandb-upload_1:11686 [upload_job.py:push():85] Skipped uploading /root/.local/share/wandb/artifacts/staging/tmp_lunot67
2024-06-04 18:09:56,607 ERROR   wandb-upload_0:11686 [internal_api.py:upload_file():2738] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/toby-yang/huggingface/uldcxyhm/wandb-metadata.json?Expires=1717582192&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=Xo24BWVCuDpKr1TJTu4ro7h1c4BcraKQFKPu7t4L5JeZMkyLLX1oiciireraGN2miVoVzPvb5LbC9rIutLQ2MULMNnIKucJSDmgUyHpyV51VC2cokS2O8HG4QaQ%2F%2FUdNtW1IdehQHrwHBkWAWuL6BkwM01axf3aSpmGx%2F74rzFibymL1LQ%2Fg7npoMGvm1qdPECGDe7cCvccQRV0SENt5WO5oVYri3g%2FkOnnwGs991KRdQ1o20myjJuEoYbv9N9OQvOYoJp9HUgo8cjGZ5uX4ZC4q5vKYA1%2FCDo7sPvQOC9vtWWCK%2FmIRTS5QM%2BcD7Y9Z2mU3Nv8Mb35WRyOWVjX5cg%3D%3D: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-04 18:09:56,607 ERROR   wandb-upload_0:11686 [internal_api.py:upload_file():2740] upload_file request headers: {'User-Agent': 'python-requests/2.28.2', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '10734'}
2024-06-04 18:09:56,607 ERROR   wandb-upload_0:11686 [internal_api.py:upload_file():2742] upload_file response body: 
2024-06-04 18:09:56,644 ERROR   wandb-upload_2:11686 [internal_api.py:upload_file():2738] upload_file exception https://storage.googleapis.com/wandb-artifacts-prod/wandb_artifacts/181782398/859765561/f14b3dbf2547b3e520fc5c05858910cd?Expires=1717582196&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=R%2FlgeNn%2FJAgs4w7OGwQ0ZoO9q0bfq7VOBN%2Fz6YBiy8OfxSRRkn3hWCB4T79D83hyvA9UmApNI11ANc%2FKuaKUPRnz7ahcmKcWzUf0QEsEwOzPcXWWWtTJXPX0U%2F6clUMDh2eMY3mp22f2pGhave5yiMO7i4m6befmZtZWutJjXhXjVK%2F8YVRXBqRv2MEKacL5dJAurOzQ5Pr2zAvPwthU%2F9FB9t%2BBi0I6HVS7unIHkrjcJhBQgDQ6ho4CADoCT95bxqHLe7McRblw%2Bl3DOZ5Qa58%2Ft02RO9b4gdxxXC9vAnjHWMweeTyR5Bja1jpcVNcBpNITemM19uhdFCJFNqeyfQ%3D%3D: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-04 18:09:56,644 ERROR   wandb-upload_2:11686 [internal_api.py:upload_file():2740] upload_file request headers: {'User-Agent': 'python-requests/2.28.2', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-MD5': '8Us9vyVHs+Ug/FwFhYkQzQ==', 'Content-Type': 'application/json', 'Content-Length': '23149'}
2024-06-04 18:09:56,644 ERROR   wandb-upload_2:11686 [internal_api.py:upload_file():2742] upload_file response body: 
2024-06-04 18:09:57,901 ERROR   wandb-upload_2:11686 [internal_api.py:upload_file():2738] upload_file exception https://storage.googleapis.com/wandb-artifacts-prod/wandb_artifacts/181782398/859765561/f14b3dbf2547b3e520fc5c05858910cd?Expires=1717582196&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=R%2FlgeNn%2FJAgs4w7OGwQ0ZoO9q0bfq7VOBN%2Fz6YBiy8OfxSRRkn3hWCB4T79D83hyvA9UmApNI11ANc%2FKuaKUPRnz7ahcmKcWzUf0QEsEwOzPcXWWWtTJXPX0U%2F6clUMDh2eMY3mp22f2pGhave5yiMO7i4m6befmZtZWutJjXhXjVK%2F8YVRXBqRv2MEKacL5dJAurOzQ5Pr2zAvPwthU%2F9FB9t%2BBi0I6HVS7unIHkrjcJhBQgDQ6ho4CADoCT95bxqHLe7McRblw%2Bl3DOZ5Qa58%2Ft02RO9b4gdxxXC9vAnjHWMweeTyR5Bja1jpcVNcBpNITemM19uhdFCJFNqeyfQ%3D%3D: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-04 18:09:57,901 ERROR   wandb-upload_2:11686 [internal_api.py:upload_file():2740] upload_file request headers: {'User-Agent': 'python-requests/2.28.2', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-MD5': '8Us9vyVHs+Ug/FwFhYkQzQ==', 'Content-Type': 'application/json', 'Content-Length': '23149'}
2024-06-04 18:09:57,901 ERROR   wandb-upload_2:11686 [internal_api.py:upload_file():2742] upload_file response body: 
